City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Bengaluru,2015-06-26,14.52,,3.71,7.5,1.75,4.41,13.27,70.0,Satisfactory
Bengaluru,2015-06-27,27.25,,2.93,6.4,15.98,10.62,15.2,165.0,Moderate
Bengaluru,2015-06-28,20.99,,1.91,6.3,2.03,2.53,15.42,160.0,Moderate
Bengaluru,2015-06-29,22.26,,3.74,7.68,5.28,7.62,10.29,209.0,Poor
Bengaluru,2015-06-30,23.51,,5.43,8.47,5.01,5.94,6.61,166.0,Moderate
Bengaluru,2015-07-01,19.76,,3.24,6.34,6.96,6.28,6.45,187.0,Moderate
Bengaluru,2015-07-02,20.24,,6.83,6.42,2.58,5.12,11.01,162.0,Moderate
Bengaluru,2015-07-03,17.28,,2.7,5.96,7.52,3.69,8.37,185.0,Moderate
Bengaluru,2015-07-04,21.52,,2.9,5.76,15.9,2.76,9.72,141.0,Moderate
Bengaluru,2015-07-05,19.43,,4.66,4.74,20.81,2.29,7.89,225.0,Poor
Bengaluru,2015-07-06,19.27,,6.36,26.67,26.99,2.54,8.96,309.0,Very Poor
Bengaluru,2015-07-07,23.27,,7.62,10.45,2.86,3.36,9.3,136.0,Moderate
Bengaluru,2015-07-08,18.63,,6.88,34.37,7.24,6.25,7.27,139.0,Moderate
Bengaluru,2015-07-09,14.52,,8.43,19.3,3.42,3.89,7.56,161.0,Moderate
Bengaluru,2015-07-10,12.84,,9.4,21.54,15.1,3.25,5.4,160.0,Moderate
Bengaluru,2015-07-11,19.08,,9.34,20.9,2.42,2.39,5.06,127.0,Moderate
Bengaluru,2015-07-12,23.45,,8.64,10.15,2.11,1.86,9.66,71.0,Satisfactory
Bengaluru,2015-07-13,25.62,,9.75,10.8,27.06,2.84,10.42,246.0,Poor
Bengaluru,2015-07-14,27.03,,9.3,10.17,10.62,2.78,7.82,250.0,Poor
Bengaluru,2015-07-15,24.09,,12.1,6.08,9.91,4.49,5.49,176.0,Moderate
Bengaluru,2015-07-16,23.17,,11.27,10.88,3.56,2.98,8.06,176.0,Moderate
Bengaluru,2015-07-17,26.84,,9.67,9.89,1.62,3.46,8.48,55.0,Satisfactory
Bengaluru,2015-07-18,19.24,,7.12,11.23,18.69,3.98,10.27,156.0,Moderate
Bengaluru,2015-07-19,14.46,,6.72,10.88,12.18,1.66,9.43,195.0,Moderate
Bengaluru,2015-07-20,14.3,,8.78,10.46,9.82,2.39,8.67,197.0,Moderate
Bengaluru,2015-07-21,19.29,,8.94,10.76,9.35,1.72,3.62,223.0,Poor
Bengaluru,2015-07-22,21.39,,8.06,9.67,16.7,2.39,3.54,182.0,Moderate
Bengaluru,2015-07-23,45.86,,9.75,10.06,9.44,3.29,5.13,245.0,Poor
Bengaluru,2015-07-24,18.38,,7.7,9.15,16.46,10.54,6.49,268.0,Poor
Bengaluru,2015-07-25,24.44,,8.6,10.06,2.89,15.96,9.61,51.0,Satisfactory
Bengaluru,2015-07-26,25.14,,7.88,8.39,2.42,2.54,8.9,49.0,Good
Bengaluru,2015-07-27,13.85,,8.32,8.42,14.36,3.82,8.78,157.0,Moderate
Bengaluru,2015-07-28,16.63,,8.08,9.14,12.51,5.27,7.16,128.0,Moderate
Bengaluru,2015-07-29,19.04,,9.08,29.6,1.5,4.9,5.82,66.0,Satisfactory
Bengaluru,2015-07-30,24.43,,7.93,11.73,1.86,3.15,5.42,105.0,Moderate
Bengaluru,2015-07-31,19.16,,7.61,11.91,1.09,3.35,3.53,49.0,Good
Bengaluru,2015-08-01,18.18,,11.77,10.3,9.97,2.43,3.38,97.0,Satisfactory
Bengaluru,2015-08-02,15.52,,6.15,9.26,37.73,1.86,4.83,257.0,Poor
Bengaluru,2015-08-03,18.67,,8.58,10.08,25.13,2.13,5.74,139.0,Moderate
Bengaluru,2015-08-04,15.85,,8.17,10.75,9.92,2.6,5.24,95.0,Satisfactory
Bengaluru,2015-08-05,18.26,,8.03,10.66,48.07,2.4,3.0,106.0,Moderate
Bengaluru,2015-08-06,17.94,,13.03,33.49,3.15,5.94,7.21,89.0,Satisfactory
Bengaluru,2015-08-07,21.86,,6.18,26.16,1.16,3.79,3.29,44.0,Good
Bengaluru,2015-08-08,46.86,,5.62,23.31,20.25,3.78,3.98,97.0,Satisfactory
Bengaluru,2015-08-09,54.42,,5.27,18.3,8.78,2.1,4.73,187.0,Moderate
Bengaluru,2015-08-10,21.02,,6.26,23.95,1.82,5.16,6.23,83.0,Satisfactory
Bengaluru,2015-08-11,21.1,,5.34,24.12,29.0,2.96,9.86,129.0,Moderate
Bengaluru,2015-08-12,16.64,,5.58,22.52,29.16,7.22,6.76,128.0,Moderate
Bengaluru,2015-08-13,14.99,,6.6,22.0,34.69,2.51,6.11,217.0,Poor
Bengaluru,2015-08-14,20.21,,12.48,23.64,35.05,6.15,5.86,277.0,Poor
Bengaluru,2015-08-15,18.04,,9.32,18.87,16.67,2.49,10.04,176.0,Moderate
Bengaluru,2015-08-16,20.8,,10.93,23.05,9.03,1.32,7.48,206.0,Poor
Bengaluru,2015-08-17,15.35,,13.98,50.58,14.55,2.98,5.93,238.0,Poor
Bengaluru,2015-08-18,27.31,,12.9,38.79,21.83,2.85,3.75,229.0,Poor
Bengaluru,2015-08-19,32.13,,15.33,39.19,9.91,7.14,4.3,236.0,Poor
Bengaluru,2015-08-20,23.26,,21.46,30.68,1.31,3.73,3.41,92.0,Satisfactory
Bengaluru,2015-08-21,17.9,,11.02,33.06,11.68,6.56,3.44,100.0,Satisfactory
Bengaluru,2015-08-22,10.99,,9.93,24.16,1.14,1.07,3.35,97.0,Satisfactory
Bengaluru,2015-08-23,12.9,,7.72,23.28,26.54,0.91,3.86,59.0,Satisfactory
Bengaluru,2015-08-24,22.29,,10.24,27.77,1.16,1.0,4.72,96.0,Satisfactory
Bengaluru,2015-08-25,20.06,,13.5,17.67,4.29,4.38,6.26,123.0,Moderate
Bengaluru,2015-08-26,17.38,,12.33,15.18,1.43,1.1,7.65,77.0,Satisfactory
Bengaluru,2015-08-27,14.67,,14.62,35.39,2.4,1.13,4.84,57.0,Satisfactory
Bengaluru,2015-08-28,18.96,,12.18,26.37,1.96,1.42,4.19,63.0,Satisfactory
Bengaluru,2015-08-29,20.56,,9.92,33.75,9.97,2.56,12.64,174.0,Moderate
Bengaluru,2015-08-30,17.27,,3.77,26.46,2.76,0.73,12.65,121.0,Moderate
Bengaluru,2015-08-31,23.42,,5.25,33.9,5.77,1.24,17.22,92.0,Satisfactory
Bengaluru,2015-09-01,24.9,,5.57,33.29,5.26,1.67,13.62,81.0,Satisfactory
Bengaluru,2015-09-02,23.54,,6.09,26.12,1.19,2.18,11.57,43.0,Good
Bengaluru,2015-09-03,24.49,,8.41,31.79,1.42,2.49,14.5,52.0,Satisfactory
Bengaluru,2015-09-04,26.16,,10.97,37.51,1.76,2.12,10.98,72.0,Satisfactory
Bengaluru,2015-09-05,27.38,,14.32,54.9,1.47,2.63,38.49,73.0,Satisfactory
Bengaluru,2015-09-06,18.38,,7.72,26.75,22.81,1.35,,208.0,Poor
Bengaluru,2015-09-07,16.34,,9.25,32.04,9.83,3.08,21.21,179.0,Moderate
Bengaluru,2015-09-08,22.47,,10.3,37.31,1.78,5.6,12.62,93.0,Satisfactory
Bengaluru,2015-09-09,29.6,,10.91,36.19,13.22,7.0,5.34,60.0,Satisfactory
Bengaluru,2015-09-10,15.21,,11.26,36.3,1.2,3.26,5.01,65.0,Satisfactory
Bengaluru,2015-09-11,18.09,,10.92,34.24,3.19,2.85,5.48,60.0,Satisfactory
Bengaluru,2015-09-12,16.68,,10.22,30.49,22.32,2.42,17.12,167.0,Moderate
Bengaluru,2015-09-13,12.24,,7.95,21.98,19.24,2.08,13.22,141.0,Moderate
Bengaluru,2015-09-14,14.99,,10.43,31.7,18.85,2.19,12.68,175.0,Moderate
Bengaluru,2015-09-15,11.75,,8.49,23.78,1.06,2.54,5.72,41.0,Good
Bengaluru,2015-09-16,11.47,,8.6,24.19,18.66,2.26,14.33,81.0,Satisfactory
Bengaluru,2015-09-17,10.93,,6.94,19.64,1.7,1.92,10.45,52.0,Satisfactory
Bengaluru,2015-09-18,13.18,,7.78,23.94,1.01,2.34,21.33,31.0,Good
Bengaluru,2015-09-19,13.47,,8.24,24.56,8.24,2.85,10.94,144.0,Moderate
Bengaluru,2015-09-20,7.32,,8.69,20.84,1.27,1.74,11.51,64.0,Satisfactory
Bengaluru,2015-09-21,16.51,,12.75,36.84,2.15,3.01,15.34,51.0,Satisfactory
Bengaluru,2015-09-22,28.38,,18.49,35.72,2.21,2.97,20.63,82.0,Satisfactory
Bengaluru,2015-09-23,27.74,,19.01,37.81,2.13,2.32,21.96,85.0,Satisfactory
Bengaluru,2015-09-24,29.1,,15.65,34.28,2.39,2.37,16.37,89.0,Satisfactory
Bengaluru,2015-09-25,17.48,,13.71,30.44,3.05,2.47,49.22,139.0,Moderate
Bengaluru,2015-09-26,14.95,,10.16,22.01,2.68,1.46,9.51,157.0,Moderate
Bengaluru,2015-09-27,27.29,,18.34,45.07,2.26,1.7,12.01,155.0,Moderate
Bengaluru,2015-09-28,19.98,,31.94,76.12,2.0,1.69,18.48,94.0,Satisfactory
Bengaluru,2015-09-29,31.36,,21.34,41.39,2.09,1.72,20.18,100.0,Satisfactory
Bengaluru,2015-09-30,35.5,,21.07,29.39,2.71,1.3,14.05,117.0,Moderate
Bengaluru,2015-10-01,26.25,,19.52,30.38,1.95,1.45,12.61,136.0,Moderate
Bengaluru,2015-10-02,22.3,,17.13,26.74,1.82,4.18,,96.0,Satisfactory
Bengaluru,2015-10-03,13.97,,11.96,19.73,1.67,1.6,18.98,101.0,Moderate
Bengaluru,2015-10-04,9.63,,11.21,23.54,2.21,1.37,12.67,128.0,Moderate
Bengaluru,2015-10-05,28.7,,16.54,31.01,1.96,2.64,10.81,92.0,Satisfactory
Bengaluru,2015-10-06,35.04,,15.11,24.52,1.7,4.52,15.74,98.0,Satisfactory
Bengaluru,2015-10-07,15.82,,12.95,24.3,1.63,5.29,11.29,102.0,Moderate
Bengaluru,2015-10-08,12.14,,13.76,27.54,1.21,8.55,12.96,69.0,Satisfactory
Bengaluru,2015-10-09,14.44,,15.2,26.87,1.54,7.68,14.01,54.0,Satisfactory
Bengaluru,2015-10-10,12.01,,15.75,27.22,2.66,7.04,10.22,101.0,Moderate
Bengaluru,2015-10-11,10.02,,13.76,33.5,3.38,2.26,9.49,110.0,Moderate
Bengaluru,2015-10-12,17.14,,19.63,32.02,1.72,2.61,8.84,54.0,Satisfactory
Bengaluru,2015-10-13,25.65,,27.72,38.88,1.62,2.54,9.81,77.0,Satisfactory
Bengaluru,2015-10-14,31.78,,38.5,39.7,2.5,2.57,11.44,144.0,Moderate
Bengaluru,2015-10-15,46.63,,43.26,44.56,1.47,3.74,11.97,90.0,Satisfactory
Bengaluru,2015-10-16,49.23,,35.97,42.06,2.12,3.23,11.33,98.0,Satisfactory
Bengaluru,2015-10-17,40.76,,21.32,27.48,6.11,2.15,13.38,173.0,Moderate
Bengaluru,2015-10-18,31.18,,21.57,35.87,3.03,2.36,8.33,140.0,Moderate
Bengaluru,2015-10-19,42.02,,19.27,21.37,1.5,2.71,6.43,76.0,Satisfactory
Bengaluru,2015-10-20,43.32,,19.72,5.65,3.91,3.1,13.06,164.0,Moderate
Bengaluru,2015-10-21,42.64,,19.75,20.88,1.14,2.14,14.4,88.0,Satisfactory
Bengaluru,2015-10-22,55.94,,21.45,33.92,1.31,2.76,33.92,97.0,Satisfactory
Bengaluru,2015-10-23,51.0,,26.07,33.78,1.12,2.37,42.29,110.0,Moderate
Bengaluru,2015-10-24,45.13,,22.27,34.86,1.06,2.4,41.37,89.0,Satisfactory
Bengaluru,2015-10-25,38.26,,17.48,29.89,,2.05,43.11,81.0,Satisfactory
Bengaluru,2015-10-26,47.1,,23.93,37.44,1.19,2.27,32.67,74.0,Satisfactory
Bengaluru,2015-10-27,42.92,,27.82,51.9,8.22,3.72,32.4,157.0,Moderate
Bengaluru,2015-10-28,36.44,,24.3,26.15,1.18,1.53,26.35,95.0,Satisfactory
Bengaluru,2015-10-29,29.17,,22.27,44.06,1.15,1.37,15.59,70.0,Satisfactory
Bengaluru,2015-10-30,31.78,,14.53,31.65,3.63,1.55,17.27,110.0,Moderate
Bengaluru,2015-10-31,25.77,,16.35,49.74,2.63,3.37,14.45,191.0,Moderate
Bengaluru,2015-11-01,29.89,,9.02,18.44,1.13,2.62,11.56,49.0,Good
Bengaluru,2015-11-02,28.56,,14.16,23.29,1.36,2.51,12.65,54.0,Satisfactory
Bengaluru,2015-11-03,31.05,,16.89,34.87,1.34,2.79,11.62,58.0,Satisfactory
Bengaluru,2015-11-04,43.1,,8.88,27.02,3.56,2.44,19.13,65.0,Satisfactory
Bengaluru,2015-11-05,30.36,,14.75,61.87,1.24,2.74,10.93,70.0,Satisfactory
Bengaluru,2015-11-06,37.22,,9.7,32.2,1.21,2.01,8.07,67.0,Satisfactory
Bengaluru,2015-11-07,31.44,70.46,10.27,27.73,1.22,1.94,17.98,60.0,Satisfactory
Bengaluru,2015-11-08,31.4,,8.96,21.44,,1.77,23.72,56.0,Satisfactory
Bengaluru,2015-11-09,34.92,,5.52,18.46,,1.72,32.86,59.0,Satisfactory
Bengaluru,2015-11-10,12.63,43.64,4.75,12.63,1.48,2.05,41.66,51.0,Satisfactory
Bengaluru,2015-11-11,48.94,,6.93,22.21,1.07,2.62,23.3,49.0,Good
Bengaluru,2015-11-12,63.69,,7.38,21.57,1.82,2.27,18.98,146.0,Moderate
Bengaluru,2015-11-13,28.22,153.3,21.78,27.79,2.09,2.69,34.32,61.0,Satisfactory
Bengaluru,2015-11-14,42.42,156.84,31.78,21.94,1.56,2.23,31.35,130.0,Moderate
Bengaluru,2015-11-15,42.23,59.94,16.26,,1.64,2.16,34.8,99.0,Satisfactory
Bengaluru,2015-11-16,16.03,16.77,18.74,,1.61,2.31,35.48,91.0,Satisfactory
Bengaluru,2015-11-17,,8.22,20.54,,1.6,2.49,,116.0,Moderate
Bengaluru,2015-11-18,19.32,16.42,18.77,25.0,1.99,2.75,,126.0,Moderate
Bengaluru,2015-11-19,21.99,39.86,19.51,41.96,1.73,2.95,9.98,103.0,Moderate
Bengaluru,2015-11-20,13.89,31.44,15.35,23.93,1.72,2.5,4.56,74.0,Satisfactory
Bengaluru,2015-11-21,16.06,24.35,16.2,21.28,0.94,3.12,,66.0,Satisfactory
Bengaluru,2015-11-22,16.97,15.69,12.6,13.92,0.83,2.6,,61.0,Satisfactory
Bengaluru,2015-11-23,19.66,36.84,20.87,24.04,1.35,2.83,4.09,75.0,Satisfactory
Bengaluru,2015-11-24,20.35,33.97,24.75,26.98,1.36,2.59,7.77,85.0,Satisfactory
Bengaluru,2015-11-25,34.39,36.29,32.28,32.75,2.48,3.76,14.63,141.0,Moderate
Bengaluru,2015-11-26,43.91,43.65,32.78,55.4,1.52,3.44,14.8,90.0,Satisfactory
Bengaluru,2015-11-27,44.14,112.78,27.06,32.33,2.18,4.3,25.57,126.0,Moderate
Bengaluru,2015-11-28,44.94,114.34,29.37,32.75,2.3,4.7,29.1,147.0,Moderate
Bengaluru,2015-11-29,29.35,75.79,21.4,19.08,1.55,4.55,29.03,87.0,Satisfactory
Bengaluru,2015-11-30,15.34,53.7,24.6,21.4,1.13,4.45,8.84,56.0,Satisfactory
Bengaluru,2015-12-01,14.18,55.71,27.06,21.81,1.63,5.14,9.89,88.0,Satisfactory
Bengaluru,2015-12-02,13.36,33.82,17.46,22.0,1.7,11.07,8.15,67.0,Satisfactory
Bengaluru,2015-12-03,19.86,72.72,26.85,37.08,1.47,8.32,9.51,74.0,Satisfactory
Bengaluru,2015-12-04,28.35,102.15,24.78,52.45,2.03,6.08,21.38,105.0,Moderate
Bengaluru,2015-12-05,25.04,89.26,22.96,51.77,1.72,5.43,26.44,103.0,Moderate
Bengaluru,2015-12-06,29.12,,13.66,41.62,,3.1,43.98,54.0,Satisfactory
Bengaluru,2015-12-07,41.16,85.25,23.91,46.07,1.88,5.24,27.26,65.0,Satisfactory
Bengaluru,2015-12-08,46.33,82.86,34.36,45.43,1.81,5.81,19.1,102.0,Moderate
Bengaluru,2015-12-09,48.01,78.58,31.61,46.15,1.84,4.86,6.32,94.0,Satisfactory
Bengaluru,2015-12-10,35.48,58.04,35.53,51.46,1.92,5.27,3.36,86.0,Satisfactory
Bengaluru,2015-12-11,32.95,79.07,36.25,26.38,2.07,5.94,2.3,89.0,Satisfactory
Bengaluru,2015-12-12,50.19,73.43,31.41,20.93,1.78,5.34,2.33,99.0,Satisfactory
Bengaluru,2015-12-13,34.57,64.09,37.39,12.64,1.68,4.79,2.16,92.0,Satisfactory
Bengaluru,2015-12-14,52.06,56.71,21.45,11.98,1.33,4.38,1.87,85.0,Satisfactory
Bengaluru,2015-12-15,39.67,100.76,13.92,14.1,1.44,2.72,1.83,83.0,Satisfactory
Bengaluru,2015-12-16,50.47,56.41,20.85,20.54,1.93,3.65,6.68,92.0,Satisfactory
Bengaluru,2015-12-17,41.04,62.41,26.28,22.39,1.55,5.21,17.03,95.0,Satisfactory
Bengaluru,2015-12-18,56.62,85.88,45.46,29.2,2.67,6.99,17.28,103.0,Moderate
Bengaluru,2015-12-19,42.57,78.99,39.15,21.95,2.08,5.34,17.37,105.0,Moderate
Bengaluru,2015-12-20,60.44,65.74,33.82,26.04,1.44,5.29,20.05,97.0,Satisfactory
Bengaluru,2015-12-21,48.4,72.52,39.72,30.54,1.18,5.5,21.95,102.0,Moderate
Bengaluru,2015-12-22,49.54,84.48,49.45,34.27,1.32,5.61,20.0,104.0,Moderate
Bengaluru,2015-12-23,49.42,74.68,42.2,36.34,1.62,5.47,24.06,96.0,Satisfactory
Bengaluru,2015-12-24,61.58,81.49,42.26,44.44,1.29,5.38,36.04,114.0,Moderate
Bengaluru,2015-12-25,68.48,81.97,37.33,24.77,1.25,5.66,40.78,110.0,Moderate
Bengaluru,2015-12-26,57.15,63.84,31.61,18.88,1.2,5.44,41.39,109.0,Moderate
Bengaluru,2015-12-27,76.35,76.37,31.61,14.76,1.54,5.71,59.62,115.0,Moderate
