City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Ernakulam,2020-06-10,15.66,39.86,4.25,18.85,2.26,2.64,,108.0,Moderate
Ernakulam,2020-06-11,10.79,28.53,4.16,18.38,2.14,2.65,,108.0,Moderate
Ernakulam,2020-06-12,19.09,45.62,4.12,18.26,2.85,2.68,,115.0,Moderate
Ernakulam,2020-06-13,16.22,37.9,4.13,18.39,2.32,2.7,,114.0,Moderate
Ernakulam,2020-06-14,7.86,17.13,4.04,17.78,1.78,2.61,,100.0,Satisfactory
Ernakulam,2020-06-15,10.34,38.26,4.11,18.35,2.1,2.72,,81.0,Satisfactory
Ernakulam,2020-06-16,6.49,15.57,0.92,4.82,1.97,2.63,,100.0,Satisfactory
Ernakulam,2020-06-19,14.48,26.94,3.66,4.95,2.86,2.76,,111.0,Moderate
Ernakulam,2020-06-20,19.85,40.32,3.46,4.58,2.53,2.76,,106.0,Moderate
Ernakulam,2020-06-21,5.71,14.24,1.6,1.51,2.06,2.75,,103.0,Moderate
Ernakulam,2020-06-22,13.24,28.66,3.19,4.56,2.51,2.64,,109.0,Moderate
Ernakulam,2020-06-23,14.8,38.28,3.68,5.46,2.51,2.62,,110.0,Moderate
Ernakulam,2020-06-24,23.73,51.36,2.11,2.46,2.78,2.7,,113.0,Moderate
Ernakulam,2020-06-25,10.63,26.08,2.46,3.2,2.22,2.65,,106.0,Moderate
Ernakulam,2020-06-26,5.8,17.83,1.91,2.09,2.16,2.67,,104.0,Moderate
Ernakulam,2020-06-27,12.14,27.94,3.29,4.78,2.43,2.69,,108.0,Moderate
Ernakulam,2020-06-28,8.97,21.47,4.63,7.32,2.16,2.66,,106.0,Moderate
Ernakulam,2020-06-29,12.22,24.97,3.45,5.06,2.41,2.74,,109.0,Moderate
Ernakulam,2020-06-30,11.87,30.24,2.39,2.99,2.42,2.65,,109.0,Moderate
Ernakulam,2020-07-01,5.88,13.91,1.6,1.44,2.1,2.72,,111.0,Moderate
