City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Kochi,2020-02-25,50.07,95.35,25.03,2.26,1.48,22.41,12.16,101.0,Moderate
Kochi,2020-02-26,71.43,113.52,26.33,2.6,1.51,22.03,8.88,113.0,Moderate
Kochi,2020-02-27,56.51,100.73,68.71,3.49,1.41,21.85,5.65,110.0,Moderate
Kochi,2020-02-28,54.02,97.41,70.87,3.57,1.54,21.01,4.43,102.0,Moderate
Kochi,2020-02-29,47.0,158.39,43.96,1.8,1.43,20.17,9.3,106.0,Moderate
Kochi,2020-03-01,47.81,128.53,34.22,2.29,1.34,14.79,8.79,136.0,Moderate
Kochi,2020-03-02,41.58,102.17,50.79,2.74,1.32,17.99,2.67,110.0,Moderate
Kochi,2020-03-03,38.21,97.42,74.98,2.69,1.42,17.33,1.58,98.0,Satisfactory
Kochi,2020-03-04,35.82,93.48,76.03,2.33,1.43,17.78,1.51,97.0,Satisfactory
Kochi,2020-03-05,52.44,101.4,73.23,1.17,1.46,20.05,1.49,107.0,Moderate
Kochi,2020-03-06,35.12,256.55,98.63,6.97,1.48,19.47,1.42,207.0,Poor
Kochi,2020-03-07,33.79,209.44,107.15,9.9,1.39,17.99,1.34,162.0,Moderate
Kochi,2020-03-08,35.83,179.02,102.77,8.4,1.22,19.37,1.41,172.0,Moderate
Kochi,2020-03-09,30.75,116.84,102.91,5.73,1.22,20.07,1.48,138.0,Moderate
Kochi,2020-03-10,42.87,129.32,103.62,5.26,1.34,20.52,1.5,125.0,Moderate
Kochi,2020-03-11,31.4,130.88,101.72,6.14,1.29,20.56,1.35,123.0,Moderate
Kochi,2020-03-12,23.38,82.01,105.21,4.03,1.2,20.51,1.56,122.0,Moderate
Kochi,2020-03-13,33.99,107.54,97.96,4.47,1.24,20.57,1.55,122.0,Moderate
Kochi,2020-03-14,38.1,119.02,93.08,6.05,1.29,20.93,1.6,118.0,Moderate
Kochi,2020-03-15,45.83,108.39,90.68,6.13,1.27,21.08,1.44,113.0,Moderate
Kochi,2020-03-16,45.59,160.29,99.62,6.24,1.25,20.71,1.43,117.0,Moderate
Kochi,2020-03-17,57.2,158.21,104.08,6.34,1.39,21.21,1.45,138.0,Moderate
Kochi,2020-03-18,64.91,137.54,97.25,12.01,1.47,21.3,2.54,137.0,Moderate
Kochi,2020-03-19,51.74,117.31,96.08,10.24,1.45,21.88,1.95,122.0,Moderate
Kochi,2020-03-20,37.73,91.65,95.9,7.84,1.33,21.71,3.41,113.0,Moderate
Kochi,2020-03-21,44.52,90.44,92.14,5.81,1.3,22.03,1.95,116.0,Moderate
Kochi,2020-03-22,18.12,41.62,74.56,4.63,1.02,21.12,4.88,102.0,Moderate
Kochi,2020-03-23,29.44,76.06,88.9,5.55,1.05,21.6,1.66,100.0,Satisfactory
Kochi,2020-03-24,28.84,48.51,159.26,9.8,1.07,17.0,3.05,122.0,Moderate
Kochi,2020-03-25,21.07,31.87,218.54,7.0,0.8,23.47,1.42,252.0,Poor
Kochi,2020-03-26,21.94,40.93,121.72,2.41,0.84,24.87,1.27,178.0,Moderate
Kochi,2020-03-27,34.79,52.8,105.64,1.44,0.95,24.61,1.35,130.0,Moderate
Kochi,2020-03-28,38.79,55.58,99.4,1.42,0.9,24.79,1.36,121.0,Moderate
Kochi,2020-03-29,19.53,34.28,105.8,1.56,0.71,24.99,1.31,122.0,Moderate
Kochi,2020-03-30,27.73,41.28,111.28,1.6,0.75,25.01,1.39,129.0,Moderate
Kochi,2020-03-31,22.34,42.23,114.79,1.33,0.78,24.68,1.39,133.0,Moderate
Kochi,2020-04-01,30.75,52.03,99.34,1.99,0.82,23.0,1.35,132.0,Moderate
Kochi,2020-04-02,34.89,53.13,54.28,2.91,0.85,16.86,1.32,87.0,Satisfactory
Kochi,2020-04-03,24.16,46.07,53.5,1.57,0.85,17.02,1.42,68.0,Satisfactory
Kochi,2020-04-04,24.83,39.45,51.22,2.4,0.84,16.48,1.29,65.0,Satisfactory
Kochi,2020-04-05,18.62,29.48,53.27,2.71,0.82,16.53,1.29,65.0,Satisfactory
Kochi,2020-04-06,10.46,21.13,61.73,3.74,0.85,16.61,1.36,73.0,Satisfactory
Kochi,2020-04-07,14.02,23.28,63.9,3.44,0.88,16.77,1.29,78.0,Satisfactory
Kochi,2020-04-08,22.53,40.42,62.54,2.82,0.95,16.6,1.31,79.0,Satisfactory
Kochi,2020-04-09,15.99,40.0,60.71,3.26,0.89,16.83,1.32,78.0,Satisfactory
Kochi,2020-04-10,13.58,28.51,62.8,3.64,0.87,16.78,1.35,77.0,Satisfactory
Kochi,2020-04-11,15.42,27.99,64.67,3.7,0.88,16.71,1.28,80.0,Satisfactory
Kochi,2020-04-12,16.76,30.75,66.15,3.33,0.91,16.58,1.23,82.0,Satisfactory
Kochi,2020-04-13,29.88,47.4,68.56,3.01,0.95,16.55,1.28,85.0,Satisfactory
Kochi,2020-04-14,27.88,46.91,70.22,3.05,0.98,16.86,1.27,87.0,Satisfactory
Kochi,2020-04-15,17.69,32.39,72.24,3.31,0.92,16.74,1.27,88.0,Satisfactory
Kochi,2020-04-16,19.24,32.7,78.06,4.36,0.98,16.45,1.37,95.0,Satisfactory
Kochi,2020-04-17,20.29,31.14,76.43,3.61,0.98,17.05,1.35,97.0,Satisfactory
Kochi,2020-04-18,17.57,29.26,74.82,2.58,0.94,16.96,1.28,94.0,Satisfactory
Kochi,2020-04-19,25.49,39.15,75.85,2.47,0.98,16.86,1.35,94.0,Satisfactory
Kochi,2020-04-20,18.74,32.49,76.03,3.18,0.99,16.9,1.32,95.0,Satisfactory
Kochi,2020-04-21,13.76,25.64,70.82,7.34,1.02,13.07,1.3,91.0,Satisfactory
Kochi,2020-04-22,11.74,22.91,52.1,8.68,0.99,15.47,1.31,78.0,Satisfactory
Kochi,2020-04-23,15.58,25.83,36.59,4.58,1.05,16.45,1.26,57.0,Satisfactory
Kochi,2020-04-24,13.05,27.63,31.67,3.31,1.05,17.13,1.27,55.0,Satisfactory
Kochi,2020-04-25,18.36,40.0,33.21,3.18,1.05,16.75,1.26,55.0,Satisfactory
Kochi,2020-04-26,27.82,48.1,38.32,6.07,1.08,16.44,1.25,57.0,Satisfactory
Kochi,2020-04-27,17.1,31.3,40.06,5.62,1.07,16.74,1.3,57.0,Satisfactory
Kochi,2020-04-28,16.06,33.47,37.85,5.45,1.04,16.71,1.26,55.0,Satisfactory
Kochi,2020-04-29,12.18,24.74,38.6,5.3,0.99,16.62,1.23,51.0,Satisfactory
Kochi,2020-04-30,25.37,43.48,37.03,5.35,1.1,16.47,1.01,56.0,Satisfactory
Kochi,2020-05-01,15.63,36.21,37.91,5.35,1.05,16.7,0.48,54.0,Satisfactory
Kochi,2020-05-02,17.28,35.46,37.06,4.86,1.05,16.76,1.32,54.0,Satisfactory
Kochi,2020-05-03,25.3,39.08,37.91,5.27,1.08,17.04,1.31,57.0,Satisfactory
Kochi,2020-05-04,20.54,40.1,38.17,5.34,1.11,16.95,1.28,56.0,Satisfactory
Kochi,2020-05-05,26.15,45.89,40.1,7.13,1.21,17.05,1.34,64.0,Satisfactory
Kochi,2020-05-06,7.97,42.51,40.75,8.22,1.28,18.27,1.36,64.0,Satisfactory
Kochi,2020-05-07,18.39,49.33,87.35,20.62,1.58,4.59,1.98,107.0,Moderate
Kochi,2020-05-08,11.06,28.83,77.49,17.18,1.27,12.34,1.2,106.0,Moderate
Kochi,2020-05-09,13.96,28.02,58.81,11.54,1.27,12.83,1.21,82.0,Satisfactory
Kochi,2020-05-10,20.77,32.4,51.45,9.29,1.25,12.68,1.28,69.0,Satisfactory
Kochi,2020-05-11,11.22,23.51,52.24,8.95,1.22,12.88,1.17,66.0,Satisfactory
Kochi,2020-05-12,23.25,49.33,57.46,11.38,1.4,12.62,1.3,73.0,Satisfactory
Kochi,2020-05-13,14.03,25.58,55.74,10.71,1.27,12.03,1.15,72.0,Satisfactory
Kochi,2020-05-14,20.94,39.4,58.51,11.06,1.36,12.29,1.26,72.0,Satisfactory
Kochi,2020-05-15,17.87,40.78,58.31,15.81,1.42,12.78,1.22,78.0,Satisfactory
Kochi,2020-05-16,11.95,19.19,66.05,13.7,1.32,12.42,1.27,79.0,Satisfactory
Kochi,2020-05-17,20.07,36.35,65.21,12.0,1.33,12.31,1.29,83.0,Satisfactory
Kochi,2020-05-18,21.02,30.74,70.65,13.02,1.37,12.1,1.08,84.0,Satisfactory
Kochi,2020-05-19,23.76,38.57,71.77,11.42,1.44,12.52,1.23,90.0,Satisfactory
Kochi,2020-05-20,13.62,38.16,71.32,10.34,1.43,12.36,1.24,88.0,Satisfactory
Kochi,2020-05-21,8.57,18.65,75.89,12.33,1.32,11.8,1.21,93.0,Satisfactory
Kochi,2020-05-22,12.14,22.3,79.17,14.97,1.37,12.26,1.03,97.0,Satisfactory
Kochi,2020-05-23,22.63,45.46,78.24,12.79,1.59,11.75,1.07,98.0,Satisfactory
Kochi,2020-05-24,16.35,47.41,78.87,12.64,1.4,11.88,1.16,98.0,Satisfactory
Kochi,2020-05-25,16.61,50.99,81.57,13.37,1.46,11.71,1.18,100.0,Satisfactory
Kochi,2020-05-26,20.02,40.29,84.02,13.77,1.47,11.36,1.17,103.0,Moderate
Kochi,2020-05-27,16.07,40.36,85.48,13.88,1.58,11.68,1.16,104.0,Moderate
Kochi,2020-05-28,6.82,25.81,93.99,17.01,1.45,11.82,1.13,110.0,Moderate
Kochi,2020-05-29,19.36,53.05,92.37,16.68,1.69,12.05,1.29,114.0,Moderate
Kochi,2020-05-30,14.26,45.16,85.83,14.0,1.74,12.05,1.24,109.0,Moderate
Kochi,2020-05-31,8.84,16.45,80.55,12.29,1.32,11.85,1.21,104.0,Moderate
Kochi,2020-06-01,10.84,20.53,74.19,11.28,1.33,13.17,1.2,96.0,Satisfactory
Kochi,2020-06-02,9.18,15.06,78.83,12.69,1.39,14.92,1.25,94.0,Satisfactory
Kochi,2020-06-03,9.81,19.41,80.84,11.57,1.43,14.53,1.22,100.0,Satisfactory
Kochi,2020-06-04,10.08,24.34,93.25,14.43,1.55,14.54,1.2,105.0,Moderate
Kochi,2020-06-05,8.13,17.91,93.04,15.83,1.79,16.51,1.05,115.0,Moderate
Kochi,2020-06-06,8.72,13.78,100.82,16.01,1.76,20.34,0.84,115.0,Moderate
Kochi,2020-06-07,11.87,17.09,108.29,17.27,1.49,20.86,0.92,128.0,Moderate
Kochi,2020-06-08,21.24,44.7,93.09,16.81,1.59,21.1,0.69,125.0,Moderate
Kochi,2020-06-09,32.95,52.99,55.66,18.51,1.83,21.36,1.0,98.0,Satisfactory
Kochi,2020-06-10,27.31,43.64,57.67,19.33,1.72,21.5,1.07,93.0,Satisfactory
Kochi,2020-06-11,15.88,23.46,26.59,9.94,1.79,21.58,1.02,96.0,Satisfactory
Kochi,2020-06-12,21.57,32.58,8.84,0.83,1.72,20.4,0.99,93.0,Satisfactory
Kochi,2020-06-13,24.26,41.13,0.22,0.86,1.7,20.43,1.49,91.0,Satisfactory
Kochi,2020-06-14,11.84,16.96,0.0,0.92,1.39,20.1,1.32,75.0,Satisfactory
Kochi,2020-06-15,26.22,66.09,0.0,1.12,1.71,19.75,1.29,67.0,Satisfactory
Kochi,2020-06-16,17.36,33.77,0.9,,1.64,20.01,0.94,89.0,Satisfactory
Kochi,2020-06-17,29.39,39.49,2.7,,1.74,20.11,0.8,92.0,Satisfactory
Kochi,2020-06-18,24.31,45.85,2.73,,1.66,19.76,0.71,91.0,Satisfactory
Kochi,2020-06-19,21.73,27.81,12.81,,1.65,19.73,0.84,87.0,Satisfactory
Kochi,2020-06-20,22.44,41.2,26.2,,1.65,20.6,1.16,86.0,Satisfactory
Kochi,2020-06-21,6.59,11.25,29.92,,1.42,20.56,1.16,81.0,Satisfactory
Kochi,2020-06-22,15.96,24.5,27.35,,1.52,21.21,1.46,77.0,Satisfactory
Kochi,2020-06-23,27.62,50.98,16.59,,1.82,21.54,1.07,94.0,Satisfactory
Kochi,2020-06-24,37.61,62.4,17.49,,2.14,21.34,1.07,104.0,Moderate
Kochi,2020-06-25,17.16,39.28,17.82,,1.64,21.17,1.37,91.0,Satisfactory
Kochi,2020-06-26,14.27,26.27,19.09,,1.62,21.49,1.78,88.0,Satisfactory
Kochi,2020-06-27,16.29,26.08,22.09,,1.64,21.19,1.59,89.0,Satisfactory
Kochi,2020-06-28,13.42,19.38,24.74,,1.48,21.23,0.65,82.0,Satisfactory
Kochi,2020-06-29,19.95,38.86,27.92,,1.64,19.74,0.74,84.0,Satisfactory
Kochi,2020-06-30,19.36,41.74,20.78,,1.67,20.68,1.27,90.0,Satisfactory
Kochi,2020-07-01,5.97,10.97,13.91,,1.92,20.77,1.1,102.0,Moderate
