City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Visakhapatnam,2016-12-31,71.19,112.65,42.59,13.73,1.57,6.8,56.32,107.0,Moderate
Visakhapatnam,2017-01-01,63.51,97.56,25.57,11.49,1.38,1.44,55.05,147.0,Moderate
Visakhapatnam,2017-01-02,38.25,77.84,19.33,11.28,1.1,1.23,49.63,102.0,Moderate
Visakhapatnam,2017-01-03,62.3,101.33,46.79,13.2,1.32,6.48,50.55,98.0,Satisfactory
Visakhapatnam,2017-01-04,66.77,100.24,34.77,15.92,1.39,4.81,64.8,117.0,Moderate
Visakhapatnam,2017-01-05,68.9,105.73,17.58,15.04,1.27,5.03,92.19,121.0,Moderate
Visakhapatnam,2017-01-06,69.58,123.12,26.54,13.31,1.22,7.2,85.63,146.0,Moderate
Visakhapatnam,2017-01-07,47.15,88.98,50.1,12.24,1.41,6.3,54.57,110.0,Moderate
Visakhapatnam,2017-01-08,57.31,92.42,42.99,11.47,1.35,3.42,56.85,108.0,Moderate
Visakhapatnam,2017-01-09,56.08,95.9,51.93,12.74,1.46,6.48,47.06,103.0,Moderate
Visakhapatnam,2017-01-10,61.58,96.12,59.85,13.36,1.5,13.46,39.83,108.0,Moderate
Visakhapatnam,2017-01-11,55.21,97.03,46.57,13.92,1.36,16.88,41.86,102.0,Moderate
Visakhapatnam,2017-01-12,66.21,107.1,42.14,14.6,1.28,7.78,49.79,107.0,Moderate
Visakhapatnam,2017-01-13,71.24,111.64,18.79,15.76,1.21,4.35,76.59,121.0,Moderate
Visakhapatnam,2017-01-14,73.17,113.17,13.18,13.54,0.95,3.3,90.96,144.0,Moderate
Visakhapatnam,2017-01-15,76.86,123.73,15.42,13.1,0.98,4.77,105.22,148.0,Moderate
Visakhapatnam,2017-01-16,67.81,108.77,37.45,13.76,1.42,8.65,64.86,136.0,Moderate
Visakhapatnam,2017-01-17,68.03,111.45,50.86,14.33,1.54,18.4,67.78,137.0,Moderate
Visakhapatnam,2017-01-18,62.88,102.81,50.17,14.2,1.48,15.37,60.23,124.0,Moderate
Visakhapatnam,2017-01-19,77.1,107.71,18.84,13.78,1.1,5.99,104.87,139.0,Moderate
Visakhapatnam,2017-01-20,80.78,122.62,18.88,14.36,1.11,4.71,109.76,166.0,Moderate
Visakhapatnam,2017-01-21,80.65,120.43,20.69,17.02,1.21,12.21,153.23,236.0,Poor
Visakhapatnam,2017-01-22,74.57,122.65,19.58,12.92,1.18,3.76,103.82,156.0,Moderate
Visakhapatnam,2017-01-23,63.88,114.71,32.67,12.48,1.26,8.36,73.47,126.0,Moderate
Visakhapatnam,2017-01-24,55.47,103.58,44.97,14.51,1.31,6.47,55.26,108.0,Moderate
Visakhapatnam,2017-01-25,68.84,118.21,16.93,14.17,1.05,7.12,94.31,101.0,Moderate
Visakhapatnam,2017-01-26,82.19,127.59,15.4,15.25,1.12,4.77,100.61,173.0,Moderate
Visakhapatnam,2017-01-27,68.09,106.33,29.2,15.4,1.26,6.49,64.59,190.0,Moderate
Visakhapatnam,2017-01-28,90.15,165.54,66.39,12.61,1.57,19.63,40.84,178.0,Moderate
Visakhapatnam,2017-01-29,68.13,109.16,21.48,12.54,0.84,9.77,48.52,183.0,Moderate
Visakhapatnam,2017-01-30,84.78,144.43,30.95,13.7,1.3,10.28,61.69,177.0,Moderate
Visakhapatnam,2017-01-31,95.17,154.56,34.62,13.6,1.26,11.5,42.12,214.0,Poor
Visakhapatnam,2017-02-01,93.11,149.8,36.92,12.94,1.36,9.69,39.06,221.0,Poor
Visakhapatnam,2017-02-02,64.85,125.5,32.47,11.71,0.77,7.15,52.79,158.0,Moderate
Visakhapatnam,2017-02-03,95.92,172.76,48.49,12.74,1.42,10.41,43.94,177.0,Moderate
Visakhapatnam,2017-02-04,96.96,170.32,52.84,12.37,1.87,20.63,32.07,255.0,Poor
Visakhapatnam,2017-02-05,98.42,191.04,44.32,12.88,1.09,17.72,37.53,227.0,Poor
Visakhapatnam,2017-02-06,90.31,159.65,36.97,13.9,1.31,11.52,34.48,214.0,Poor
Visakhapatnam,2017-02-07,86.33,161.9,30.96,13.41,0.95,14.14,38.68,137.0,Moderate
Visakhapatnam,2017-02-08,97.24,177.05,42.07,14.31,1.07,17.66,45.07,198.0,Moderate
Visakhapatnam,2017-02-09,108.49,191.72,46.26,13.4,1.1,14.45,40.81,265.0,Poor
Visakhapatnam,2017-02-10,90.15,158.52,35.73,12.76,0.95,10.94,32.96,228.0,Poor
Visakhapatnam,2017-02-11,72.66,134.1,32.05,11.97,0.81,8.28,39.94,168.0,Moderate
Visakhapatnam,2017-02-12,50.1,92.38,19.92,10.5,0.68,3.41,47.33,107.0,Moderate
Visakhapatnam,2017-02-13,47.32,108.45,30.07,9.05,0.74,5.12,43.6,118.0,Moderate
Visakhapatnam,2017-02-14,54.3,122.19,34.87,6.86,1.3,4.77,32.83,146.0,Moderate
Visakhapatnam,2017-02-15,74.8,181.65,60.16,9.42,1.57,10.04,39.01,158.0,Moderate
Visakhapatnam,2017-02-16,103.57,205.91,72.12,14.22,1.74,31.92,40.03,219.0,Poor
Visakhapatnam,2017-02-17,69.93,177.61,48.77,11.25,1.5,14.76,37.05,196.0,Moderate
Visakhapatnam,2017-02-18,90.56,171.09,46.29,12.55,1.48,15.12,40.75,191.0,Moderate
Visakhapatnam,2017-02-19,78.47,143.79,27.23,12.33,0.86,17.2,34.93,166.0,Moderate
Visakhapatnam,2017-02-20,78.02,138.38,31.1,11.86,1.27,21.8,29.06,184.0,Moderate
Visakhapatnam,2017-02-21,61.52,116.64,29.23,10.79,1.24,14.93,28.19,158.0,Moderate
Visakhapatnam,2017-02-22,48.68,110.73,27.48,10.06,1.22,20.24,25.74,144.0,Moderate
Visakhapatnam,2017-02-23,50.3,116.4,32.17,10.0,1.28,25.92,20.73,141.0,Moderate
Visakhapatnam,2017-02-24,51.17,93.34,22.34,10.25,1.01,18.59,28.0,138.0,Moderate
Visakhapatnam,2017-02-25,54.92,100.52,23.31,10.56,1.18,11.52,36.23,129.0,Moderate
Visakhapatnam,2017-02-26,72.35,120.28,20.04,10.58,0.68,13.36,33.81,122.0,Moderate
Visakhapatnam,2017-02-27,68.0,134.8,30.71,10.38,1.22,10.82,32.05,160.0,Moderate
Visakhapatnam,2017-02-28,67.1,124.23,33.1,10.23,1.17,10.37,31.9,151.0,Moderate
Visakhapatnam,2017-03-01,84.69,175.98,52.59,10.46,1.41,25.77,46.36,175.0,Moderate
Visakhapatnam,2017-03-02,72.19,142.93,40.53,10.9,0.83,14.73,53.58,151.0,Moderate
Visakhapatnam,2017-03-03,76.47,174.14,46.23,10.42,1.38,15.05,45.82,172.0,Moderate
Visakhapatnam,2017-03-04,52.09,115.14,31.17,9.64,1.16,10.11,34.81,159.0,Moderate
Visakhapatnam,2017-03-05,29.71,62.1,21.24,8.06,0.62,10.14,20.75,86.0,Satisfactory
Visakhapatnam,2017-03-06,22.3,53.71,30.27,8.23,1.01,12.79,15.05,117.0,Moderate
Visakhapatnam,2017-03-07,24.57,58.88,23.66,8.27,1.08,8.84,11.06,118.0,Moderate
Visakhapatnam,2017-03-08,19.72,42.65,18.62,8.15,0.96,4.49,13.87,108.0,Moderate
Visakhapatnam,2017-03-09,22.26,51.86,25.22,7.91,1.05,10.69,13.5,106.0,Moderate
Visakhapatnam,2017-03-10,26.23,61.07,26.28,8.03,0.7,9.99,12.16,62.0,Satisfactory
Visakhapatnam,2017-03-11,28.4,45.37,17.51,17.92,0.72,8.13,17.81,122.0,Moderate
Visakhapatnam,2017-03-12,45.77,82.12,16.52,7.59,0.45,13.53,16.28,67.0,Satisfactory
Visakhapatnam,2017-03-13,50.47,94.74,5.59,8.75,0.92,7.48,26.05,90.0,Satisfactory
Visakhapatnam,2017-03-14,42.41,78.96,12.86,8.36,1.19,3.49,29.83,169.0,Moderate
Visakhapatnam,2017-03-15,36.17,62.62,27.71,8.31,0.83,4.73,17.71,112.0,Moderate
Visakhapatnam,2017-03-16,36.92,78.56,27.4,8.93,0.94,10.12,17.9,114.0,Moderate
Visakhapatnam,2017-03-17,40.35,85.47,25.56,9.15,0.98,10.05,16.28,126.0,Moderate
Visakhapatnam,2017-03-18,47.45,99.17,23.33,9.84,1.02,10.64,17.6,129.0,Moderate
Visakhapatnam,2017-03-19,51.6,107.27,17.76,9.27,0.56,12.14,19.16,106.0,Moderate
Visakhapatnam,2017-03-20,56.22,109.69,24.23,10.07,1.17,12.52,20.22,147.0,Moderate
Visakhapatnam,2017-03-21,48.4,84.08,20.77,8.84,1.0,5.62,17.43,136.0,Moderate
Visakhapatnam,2017-03-22,47.43,92.46,25.85,8.9,1.07,8.49,12.91,127.0,Moderate
