City,Date,PM2.5,PM10,NOx,NH3,CO,SO2,O3,AQI,AQI_Bucket
Guwahati,2019-04-05,25.78,36.21,19.01,12.53,0.46,18.57,45.95,61.0,Satisfactory
Guwahati,2019-04-06,56.1,82.28,33.23,13.76,0.74,19.42,32.52,74.0,Satisfactory
Guwahati,2019-04-07,43.93,69.9,30.04,14.9,0.64,22.18,36.2,103.0,Moderate
Guwahati,2019-04-08,28.95,40.1,19.28,13.98,0.48,17.93,38.96,59.0,Satisfactory
Guwahati,2019-04-09,30.06,40.09,23.96,12.78,0.56,16.14,30.94,53.0,Satisfactory
Guwahati,2019-04-10,37.76,67.42,36.13,12.7,0.75,17.21,43.24,74.0,Satisfactory
Guwahati,2019-04-11,66.63,135.87,68.61,17.3,1.03,21.65,36.44,114.0,Moderate
Guwahati,2019-04-12,79.26,153.64,64.26,16.62,0.95,20.12,40.9,161.0,Moderate
Guwahati,2019-04-13,85.8,141.6,46.8,16.31,0.88,19.03,41.0,179.0,Moderate
Guwahati,2019-04-14,51.4,76.17,29.0,13.48,0.59,18.75,41.84,140.0,Moderate
Guwahati,2019-04-15,47.34,61.7,23.92,10.45,0.66,17.31,33.38,67.0,Satisfactory
Guwahati,2019-04-16,42.85,56.26,24.06,9.93,0.55,16.33,44.77,90.0,Satisfactory
Guwahati,2019-04-17,87.16,110.57,38.95,10.46,0.84,17.26,39.13,92.0,Satisfactory
Guwahati,2019-04-18,58.84,108.28,44.3,14.55,0.78,16.8,23.46,181.0,Moderate
Guwahati,2019-04-19,58.98,108.56,34.65,13.91,0.8,17.35,36.7,107.0,Moderate
Guwahati,2019-04-20,52.39,99.12,20.17,12.75,0.52,17.64,52.49,107.0,Moderate
Guwahati,2019-04-21,36.8,55.86,19.12,11.27,0.54,20.37,54.43,86.0,Satisfactory
Guwahati,2019-04-22,42.87,61.08,24.64,11.48,0.59,21.73,54.18,84.0,Satisfactory
Guwahati,2019-04-23,56.03,88.14,65.24,10.86,0.8,17.64,46.95,95.0,Satisfactory
Guwahati,2019-04-24,76.74,133.16,95.62,11.7,1.0,18.26,19.6,115.0,Moderate
Guwahati,2019-04-25,96.66,168.91,96.88,14.22,1.15,17.29,21.58,202.0,Poor
Guwahati,2019-04-26,88.27,149.31,86.91,15.11,0.92,16.88,26.83,218.0,Poor
Guwahati,2019-04-27,57.55,87.53,36.49,14.18,0.58,16.95,47.07,137.0,Moderate
Guwahati,2019-04-28,32.5,39.5,15.29,10.07,0.47,18.21,39.65,71.0,Satisfactory
Guwahati,2019-04-29,24.68,36.05,15.9,7.5,0.42,18.79,40.92,53.0,Satisfactory
Guwahati,2019-04-30,13.68,21.96,12.61,7.8,0.36,23.19,45.86,53.0,Satisfactory
Guwahati,2019-05-01,9.62,14.5,10.96,7.04,0.35,22.41,44.3,54.0,Satisfactory
Guwahati,2019-05-02,28.45,46.41,24.56,7.02,0.58,22.91,40.96,67.0,Satisfactory
Guwahati,2019-05-03,21.9,37.94,14.37,7.21,0.28,28.51,38.57,79.0,Satisfactory
Guwahati,2019-05-04,916.67,1000.0,69.67,99.42,0.23,48.03,51.3,1112.0,Severe
Guwahati,2019-05-05,59.86,91.04,33.71,37.06,0.9,31.51,21.49,100.0,Satisfactory
Guwahati,2019-05-06,51.38,87.31,28.18,17.89,0.81,23.26,24.48,80.0,Satisfactory
Guwahati,2019-05-07,40.8,77.72,32.22,15.17,0.56,25.18,55.57,110.0,Moderate
Guwahati,2019-05-08,25.83,56.37,12.9,10.98,0.36,19.51,62.95,76.0,Satisfactory
Guwahati,2019-05-09,27.82,44.86,11.16,8.96,0.38,19.39,67.62,77.0,Satisfactory
Guwahati,2019-05-10,20.83,44.79,11.54,7.62,0.39,19.61,66.8,79.0,Satisfactory
Guwahati,2019-05-11,23.05,38.97,13.27,7.66,0.43,19.7,55.16,73.0,Satisfactory
Guwahati,2019-05-12,33.35,57.32,15.13,8.63,0.57,19.81,35.5,62.0,Satisfactory
Guwahati,2019-05-13,65.01,85.31,19.4,12.61,0.49,19.73,47.25,99.0,Satisfactory
Guwahati,2019-05-14,28.15,43.75,17.32,14.18,0.44,19.46,62.12,122.0,Moderate
Guwahati,2019-05-15,19.79,31.95,16.15,10.74,0.45,18.08,66.56,86.0,Satisfactory
Guwahati,2019-05-16,24.78,42.72,15.77,8.53,0.47,17.77,51.65,68.0,Satisfactory
Guwahati,2019-05-17,22.83,34.43,20.49,8.09,0.51,17.12,52.04,73.0,Satisfactory
Guwahati,2019-05-18,21.29,33.06,13.28,7.43,0.42,16.41,56.76,70.0,Satisfactory
Guwahati,2019-05-19,43.79,68.51,20.41,7.09,0.78,16.44,35.22,62.0,Satisfactory
Guwahati,2019-05-20,37.7,67.11,32.38,9.71,0.61,16.15,53.11,93.0,Satisfactory
Guwahati,2019-05-21,31.53,52.71,19.94,8.7,0.54,15.87,46.88,68.0,Satisfactory
Guwahati,2019-05-22,26.94,43.89,16.01,8.33,0.44,15.73,45.87,63.0,Satisfactory
Guwahati,2019-05-23,13.59,22.87,15.16,8.69,0.4,15.89,51.75,73.0,Satisfactory
Guwahati,2019-05-24,11.79,60.02,13.04,8.06,0.36,15.81,62.69,71.0,Satisfactory
Guwahati,2019-05-25,18.92,626.63,18.78,5.01,0.55,15.47,39.05,210.0,Poor
Guwahati,2019-05-26,34.57,492.89,40.64,5.68,0.79,15.69,29.29,838.0,Severe
Guwahati,2019-05-27,27.48,47.82,39.87,7.03,0.66,15.93,47.42,149.0,Moderate
Guwahati,2019-05-28,21.41,37.36,19.17,5.97,0.5,16.01,43.42,61.0,Satisfactory
Guwahati,2019-05-29,43.72,81.41,44.13,5.93,0.79,16.31,35.31,72.0,Satisfactory
Guwahati,2019-05-30,41.37,83.59,51.58,7.31,0.75,16.45,51.37,102.0,Moderate
Guwahati,2019-05-31,26.04,44.89,30.9,6.2,0.54,16.06,54.01,79.0,Satisfactory
Guwahati,2019-06-01,41.11,75.12,49.55,6.11,0.81,16.49,37.43,75.0,Satisfactory
Guwahati,2019-06-02,60.98,110.62,59.98,6.24,0.89,16.61,27.05,106.0,Moderate
Guwahati,2019-06-03,25.38,42.39,15.26,6.51,0.46,16.25,45.13,72.0,Satisfactory
Guwahati,2019-06-04,12.52,21.47,17.34,6.66,0.37,16.17,42.61,54.0,Satisfactory
Guwahati,2019-06-05,17.31,34.47,14.94,4.76,0.45,16.17,35.34,48.0,Good
Guwahati,2019-06-06,30.62,86.21,20.4,4.89,0.48,16.34,26.23,55.0,Satisfactory
Guwahati,2019-06-07,27.55,59.02,23.72,7.96,0.6,16.5,33.25,78.0,Satisfactory
Guwahati,2019-06-08,12.76,21.4,11.94,9.85,0.4,16.83,28.39,48.0,Good
Guwahati,2019-06-09,19.87,31.33,19.4,9.92,0.4,16.85,25.78,33.0,Good
Guwahati,2019-06-10,20.31,38.23,27.48,9.98,0.5,14.04,17.28,40.0,Good
Guwahati,2019-06-11,25.53,41.4,21.11,10.74,0.53,10.42,3.18,41.0,Good
Guwahati,2019-06-12,36.68,72.67,35.62,11.22,0.68,10.68,3.23,60.0,Satisfactory
Guwahati,2019-06-13,47.66,87.66,37.01,10.16,0.58,10.53,2.93,99.0,Satisfactory
Guwahati,2019-06-14,17.68,31.6,25.47,9.28,0.44,10.44,1.8,45.0,Good
Guwahati,2019-06-15,24.04,40.88,15.98,8.16,0.54,10.49,3.32,38.0,Good
Guwahati,2019-06-16,25.93,43.13,17.53,8.27,0.52,10.56,3.79,44.0,Good
Guwahati,2019-06-17,34.51,49.9,17.82,6.8,0.53,10.55,3.63,49.0,Good
Guwahati,2019-06-18,33.51,55.87,24.31,6.04,0.61,10.6,3.15,54.0,Satisfactory
Guwahati,2019-06-19,55.23,102.95,46.37,7.67,0.74,10.57,2.58,89.0,Satisfactory
Guwahati,2019-06-20,40.38,77.63,34.58,8.73,0.7,10.55,1.79,93.0,Satisfactory
Guwahati,2019-06-21,33.32,63.97,39.42,9.3,0.77,10.57,1.29,76.0,Satisfactory
Guwahati,2019-06-22,27.98,50.76,22.16,8.4,0.61,10.56,2.04,54.0,Satisfactory
Guwahati,2019-06-23,19.01,35.11,9.74,7.31,0.35,10.64,4.39,44.0,Good
Guwahati,2019-06-24,23.66,43.56,13.53,12.36,0.38,11.33,5.01,40.0,Good
Guwahati,2019-06-25,30.18,57.35,30.0,15.17,0.48,11.6,3.19,58.0,Satisfactory
Guwahati,2019-06-26,18.59,29.17,14.69,9.14,0.44,10.59,2.94,41.0,Good
Guwahati,2019-06-27,18.79,25.88,12.74,8.35,0.46,10.63,2.2,31.0,Good
Guwahati,2019-06-28,29.61,43.21,23.96,6.99,0.58,10.65,2.04,40.0,Good
Guwahati,2019-06-29,22.27,34.39,23.19,6.28,0.51,10.73,1.98,47.0,Good
Guwahati,2019-06-30,32.27,60.43,34.84,5.52,0.66,10.79,2.31,55.0,Satisfactory
Guwahati,2019-07-01,33.01,62.82,49.9,5.57,0.63,10.86,2.14,71.0,Satisfactory
Guwahati,2019-07-02,13.73,27.33,16.12,6.07,0.38,10.65,1.97,39.0,Good
Guwahati,2019-07-03,12.9,25.28,18.74,5.19,0.34,10.78,1.5,25.0,Good
Guwahati,2019-07-04,15.47,32.63,15.36,4.53,0.42,10.7,4.22,33.0,Good
Guwahati,2019-07-05,21.1,43.36,22.14,5.7,0.51,10.59,13.59,46.0,Good
Guwahati,2019-07-06,7.74,75.98,17.54,4.99,0.3,10.37,21.24,46.0,Good
Guwahati,2019-07-07,5.39,10.53,10.24,3.85,0.25,10.25,21.89,53.0,Satisfactory
Guwahati,2019-07-08,10.63,76.75,13.49,3.68,0.27,10.27,20.61,42.0,Good
Guwahati,2019-07-09,169.55,491.54,32.51,20.94,0.39,9.32,22.13,477.0,Severe
Guwahati,2019-07-10,85.38,94.28,58.56,23.18,0.72,9.9,11.77,185.0,Moderate
Guwahati,2019-07-11,25.18,34.16,22.29,12.28,0.52,10.41,17.9,64.0,Satisfactory
Guwahati,2019-07-12,23.66,34.66,19.13,8.86,0.55,10.5,13.14,36.0,Good
Guwahati,2019-07-13,24.52,43.9,21.58,9.95,0.55,10.47,9.18,47.0,Good
Guwahati,2019-07-14,21.91,37.61,27.32,8.22,0.45,10.65,8.3,57.0,Satisfactory
Guwahati,2019-07-15,21.76,69.57,16.85,6.56,0.48,10.67,7.88,38.0,Good
Guwahati,2019-07-16,80.31,149.69,23.95,6.07,0.61,10.63,4.6,118.0,Moderate
Guwahati,2019-07-17,68.31,135.68,34.37,7.62,0.55,10.8,12.82,161.0,Moderate
Guwahati,2019-07-18,41.72,73.42,21.71,6.2,0.54,10.84,11.78,91.0,Satisfactory
Guwahati,2019-07-19,43.43,70.87,23.78,6.88,0.59,11.14,5.55,88.0,Satisfactory
Guwahati,2019-07-20,26.73,167.95,19.59,8.73,0.45,10.92,1.63,103.0,Moderate
Guwahati,2019-07-21,22.94,39.38,9.73,8.54,0.33,10.96,1.47,96.0,Satisfactory
Guwahati,2019-07-22,59.28,79.72,14.92,7.34,0.41,10.91,9.75,66.0,Satisfactory
Guwahati,2019-07-23,17.81,118.36,11.8,7.81,0.38,10.86,19.91,101.0,Moderate
Guwahati,2019-07-24,19.41,76.32,17.57,7.5,0.37,10.91,16.99,98.0,Satisfactory
Guwahati,2019-07-25,27.99,50.9,27.23,6.96,0.57,10.49,18.3,74.0,Satisfactory
Guwahati,2019-07-26,59.27,79.88,14.99,6.51,0.35,11.02,20.01,62.0,Satisfactory
Guwahati,2019-07-27,11.93,26.31,14.92,4.17,0.34,11.29,18.86,68.0,Satisfactory
Guwahati,2019-07-28,24.95,49.12,30.16,3.67,0.58,11.28,16.85,54.0,Satisfactory
Guwahati,2019-07-29,89.85,220.16,21.38,4.39,0.43,10.86,17.6,91.0,Satisfactory
Guwahati,2019-07-30,68.67,153.57,22.86,7.24,0.47,11.18,14.86,182.0,Moderate
Guwahati,2019-07-31,54.9,150.89,13.1,8.98,0.37,11.03,18.1,150.0,Moderate
Guwahati,2019-08-01,40.56,52.31,17.51,7.43,0.31,11.18,17.88,104.0,Moderate
Guwahati,2019-08-02,76.43,157.77,19.89,4.83,0.43,11.14,17.4,92.0,Satisfactory
Guwahati,2019-08-03,59.08,117.59,19.22,4.88,0.44,11.17,16.38,164.0,Moderate
Guwahati,2019-08-04,18.86,40.47,24.46,6.13,0.49,11.36,17.67,87.0,Satisfactory
Guwahati,2019-08-05,79.19,194.51,21.44,3.8,0.44,11.09,18.4,40.0,Good
Guwahati,2019-08-06,21.24,91.02,22.24,5.42,0.59,11.29,20.37,104.0,Moderate
Guwahati,2019-08-07,11.86,34.75,18.77,8.94,0.39,11.51,15.62,74.0,Satisfactory
Guwahati,2019-08-08,12.02,66.2,17.96,8.16,0.35,11.41,15.61,47.0,Good
Guwahati,2019-08-09,49.04,427.84,14.37,6.84,0.36,11.27,15.7,246.0,Poor
Guwahati,2019-08-10,16.54,190.86,12.59,6.53,0.39,11.41,16.02,266.0,Poor
Guwahati,2019-08-11,26.59,164.97,20.12,5.49,0.42,11.62,16.4,102.0,Moderate
Guwahati,2019-08-12,24.16,847.41,26.11,4.6,0.49,11.32,15.89,488.0,Severe
Guwahati,2019-08-13,14.9,554.83,16.67,5.36,0.39,11.22,15.63,956.0,Severe
Guwahati,2019-08-14,15.95,27.49,13.32,7.04,0.34,11.42,15.71,141.0,Moderate
Guwahati,2019-08-15,19.03,35.6,14.3,9.78,0.37,11.9,15.83,36.0,Good
Guwahati,2019-08-16,22.78,67.25,32.79,7.37,0.51,11.79,15.86,43.0,Good
Guwahati,2019-08-17,30.14,54.16,22.65,6.69,0.56,11.81,16.35,69.0,Satisfactory
Guwahati,2019-08-18,23.21,43.52,10.94,5.28,0.44,11.73,15.89,49.0,Good
Guwahati,2019-08-19,19.03,38.04,16.75,4.87,0.36,11.74,15.98,38.0,Good
Guwahati,2019-08-20,25.11,47.12,12.82,5.4,0.44,11.85,16.4,48.0,Good
Guwahati,2019-08-21,26.75,49.44,13.49,5.81,0.4,11.87,16.34,41.0,Good
Guwahati,2019-08-22,33.4,68.83,31.07,6.64,0.56,12.03,16.11,68.0,Satisfactory
Guwahati,2019-08-23,23.87,44.49,14.3,6.14,0.43,12.01,16.32,54.0,Satisfactory
Guwahati,2019-08-24,8.55,19.11,11.3,5.57,0.34,12.06,16.25,30.0,Good
Guwahati,2019-08-25,11.11,21.98,9.42,3.72,0.34,11.95,16.5,26.0,Good
Guwahati,2019-08-26,21.45,36.86,26.44,4.58,0.44,12.24,19.68,32.0,Good
Guwahati,2019-08-27,23.45,46.99,30.85,5.13,0.58,12.12,37.54,52.0,Satisfactory
Guwahati,2019-08-28,26.74,42.76,24.73,5.28,0.59,11.83,20.58,48.0,Good
Guwahati,2019-08-29,20.83,35.25,16.06,5.79,0.52,11.79,12.59,41.0,Good
Guwahati,2019-08-30,21.66,37.24,38.26,7.24,0.57,11.96,19.92,52.0,Satisfactory
Guwahati,2019-08-31,14.39,33.16,22.35,10.86,0.53,12.11,71.45,113.0,Moderate
Guwahati,2019-09-01,25.64,56.42,29.18,7.01,0.68,12.17,25.48,58.0,Satisfactory
Guwahati,2019-09-02,30.97,66.26,45.28,3.8,0.7,12.03,7.07,62.0,Satisfactory
Guwahati,2019-09-03,14.23,33.81,26.99,3.42,0.58,12.13,8.86,54.0,Satisfactory
Guwahati,2019-09-04,17.61,32.1,32.06,3.49,0.56,12.18,9.97,35.0,Good
Guwahati,2019-09-05,13.85,29.83,26.37,5.16,0.59,12.51,11.06,46.0,Good
Guwahati,2019-09-06,12.24,26.77,13.18,4.3,0.43,12.21,12.73,34.0,Good
Guwahati,2019-09-07,24.75,47.56,22.66,2.7,0.48,12.0,14.7,34.0,Good
Guwahati,2019-09-08,25.82,48.97,24.61,1.83,0.52,12.05,15.1,53.0,Satisfactory
Guwahati,2019-09-09,23.45,44.1,24.32,2.0,0.56,12.1,15.53,46.0,Good
Guwahati,2019-09-10,22.01,45.15,30.14,2.32,0.57,12.4,16.13,51.0,Satisfactory
Guwahati,2019-09-11,34.11,59.01,24.62,2.48,0.56,12.44,16.46,55.0,Satisfactory
Guwahati,2019-09-12,24.0,62.32,18.9,2.86,0.52,12.72,16.05,58.0,Satisfactory
Guwahati,2019-09-13,17.8,28.7,15.22,2.28,0.46,12.85,16.14,43.0,Good
Guwahati,2019-09-14,23.58,44.23,18.04,2.27,0.5,12.66,16.45,41.0,Good
Guwahati,2019-09-15,19.88,42.48,14.95,2.11,0.49,12.72,17.39,48.0,Good
Guwahati,2019-09-16,22.61,42.44,10.23,2.32,0.43,12.55,17.21,40.0,Good
Guwahati,2019-09-17,25.35,48.51,24.85,2.35,0.59,12.42,16.84,46.0,Good
Guwahati,2019-09-18,23.6,41.41,24.93,2.75,0.73,12.88,17.36,62.0,Satisfactory
Guwahati,2019-09-19,32.73,66.47,35.35,1.86,0.55,13.89,17.26,44.0,Good
Guwahati,2019-09-20,37.23,75.6,42.15,1.87,0.7,13.99,17.87,80.0,Satisfactory
Guwahati,2019-09-21,31.67,63.53,25.3,2.17,0.52,13.49,17.49,68.0,Satisfactory
Guwahati,2019-09-22,33.58,60.78,35.37,2.14,0.52,15.6,17.18,65.0,Satisfactory
Guwahati,2019-09-23,11.65,21.62,9.81,1.84,0.36,13.36,17.16,35.0,Good
Guwahati,2019-09-24,11.83,18.96,15.1,1.93,0.44,13.18,17.1,26.0,Good
Guwahati,2019-09-25,12.59,21.57,16.7,1.64,0.48,13.16,17.38,26.0,Good
Guwahati,2019-09-26,27.75,49.24,29.55,1.71,0.77,13.67,17.37,58.0,Satisfactory
Guwahati,2019-09-27,21.98,43.0,28.36,1.42,0.6,13.7,17.26,47.0,Good
Guwahati,2019-09-28,23.77,49.25,36.74,1.29,0.64,13.99,17.43,52.0,Satisfactory
Guwahati,2019-09-29,22.12,38.18,28.62,1.28,0.54,13.7,17.39,39.0,Good
Guwahati,2019-09-30,20.06,32.53,24.39,1.6,0.57,13.83,17.28,41.0,Good
Guwahati,2019-10-01,11.78,22.1,19.36,2.28,0.55,13.73,17.38,37.0,Good
Guwahati,2019-10-02,19.97,41.61,25.51,1.98,0.48,13.63,17.54,30.0,Good
Guwahati,2019-10-03,29.56,60.78,37.17,1.49,0.78,14.54,17.8,66.0,Satisfactory
Guwahati,2019-10-04,30.94,64.05,37.61,1.54,0.66,14.49,18.22,60.0,Satisfactory
Guwahati,2019-10-05,39.61,72.7,44.44,1.85,0.65,14.85,18.51,70.0,Satisfactory
Guwahati,2019-10-06,57.59,97.74,41.34,2.45,0.88,18.9,18.28,83.0,Satisfactory
Guwahati,2019-10-07,30.21,53.93,23.14,1.98,0.68,14.83,17.91,82.0,Satisfactory
Guwahati,2019-10-08,12.8,26.86,13.81,1.55,0.45,14.17,17.86,38.0,Good
Guwahati,2019-10-09,18.44,32.5,17.87,1.3,0.45,14.03,17.9,27.0,Good
Guwahati,2019-10-10,20.81,40.97,39.57,1.41,0.47,14.25,18.3,34.0,Good
Guwahati,2019-10-11,32.15,63.9,65.87,2.01,0.73,15.3,18.47,78.0,Satisfactory
Guwahati,2019-10-12,41.46,82.09,76.59,2.23,0.68,15.63,18.3,86.0,Satisfactory
Guwahati,2019-10-13,60.17,105.48,93.8,2.6,0.76,16.42,18.37,113.0,Moderate
Guwahati,2019-10-14,51.01,103.55,81.59,2.62,0.76,16.42,18.22,111.0,Moderate
Guwahati,2019-10-15,45.02,75.22,44.93,2.3,0.76,15.65,17.94,89.0,Satisfactory
Guwahati,2019-10-16,45.33,96.37,61.72,2.26,0.78,15.66,17.58,96.0,Satisfactory
Guwahati,2019-10-17,47.43,94.31,71.89,2.42,0.82,15.24,17.8,94.0,Satisfactory
Guwahati,2019-10-18,52.61,112.77,82.21,2.5,0.79,13.83,17.93,101.0,Moderate
Guwahati,2019-10-19,49.51,101.76,80.67,3.49,0.8,14.1,18.18,110.0,Moderate
Guwahati,2019-10-20,46.36,89.37,44.77,4.21,0.73,13.48,18.33,98.0,Satisfactory
Guwahati,2019-10-21,57.99,96.19,30.96,3.42,0.72,14.21,18.92,88.0,Satisfactory
Guwahati,2019-10-22,84.13,130.98,38.65,4.49,0.72,15.31,22.33,123.0,Moderate
Guwahati,2019-10-23,91.53,152.07,72.42,6.43,1.0,15.95,20.89,215.0,Poor
Guwahati,2019-10-24,55.9,84.17,37.2,7.42,0.74,12.04,17.8,174.0,Moderate
Guwahati,2019-10-25,10.4,16.8,22.46,6.74,0.36,9.64,17.77,43.0,Good
Guwahati,2019-10-26,5.85,12.02,19.64,4.83,0.32,9.77,17.84,27.0,Good
Guwahati,2019-10-27,96.59,124.95,42.38,4.26,0.45,9.81,17.86,45.0,Good
Guwahati,2019-10-28,199.86,258.02,80.91,5.61,0.83,10.07,18.06,351.0,Very Poor
Guwahati,2019-10-29,87.95,132.05,65.31,4.58,0.75,9.93,18.32,326.0,Very Poor
Guwahati,2019-10-30,45.98,81.6,64.0,3.83,0.87,9.82,17.84,86.0,Satisfactory
Guwahati,2019-10-31,52.71,145.35,53.27,4.48,0.91,9.69,18.13,91.0,Satisfactory
Guwahati,2019-11-01,38.53,124.06,63.04,3.89,0.72,9.65,17.8,142.0,Moderate
Guwahati,2019-11-02,47.68,105.97,83.4,3.56,0.8,9.82,17.83,112.0,Moderate
Guwahati,2019-11-03,50.28,99.52,88.1,3.19,0.79,9.92,17.74,116.0,Moderate
Guwahati,2019-11-04,48.37,127.35,82.59,3.33,0.81,9.88,17.86,113.0,Moderate
Guwahati,2019-11-05,51.29,130.43,106.59,3.84,0.88,10.17,18.27,123.0,Moderate
Guwahati,2019-11-06,41.07,73.87,60.94,3.93,0.7,10.04,18.19,90.0,Satisfactory
Guwahati,2019-11-07,53.17,112.41,90.67,4.59,0.9,10.36,18.06,110.0,Moderate
Guwahati,2019-11-08,46.78,101.47,63.12,4.26,0.87,10.17,18.06,114.0,Moderate
Guwahati,2019-11-09,46.15,72.78,34.99,3.08,0.77,10.01,17.91,84.0,Satisfactory
Guwahati,2019-11-10,15.96,28.8,27.67,2.95,0.54,10.1,18.07,50.0,Good
Guwahati,2019-11-11,25.98,50.97,43.23,2.34,0.52,10.01,18.12,36.0,Good
Guwahati,2019-11-12,66.5,115.05,94.49,5.59,0.95,10.4,18.17,96.0,Satisfactory
Guwahati,2019-11-13,49.33,91.14,101.62,5.75,0.95,10.44,17.93,133.0,Moderate
Guwahati,2019-11-14,53.17,101.59,82.87,5.25,0.98,10.34,18.16,105.0,Moderate
Guwahati,2019-11-15,64.61,198.38,97.21,5.25,0.96,10.4,18.23,154.0,Moderate
Guwahati,2019-11-16,63.24,140.29,130.53,5.01,0.91,10.3,18.2,136.0,Moderate
Guwahati,2019-11-17,84.99,151.83,129.26,5.94,0.99,10.69,18.52,165.0,Moderate
Guwahati,2019-11-18,105.95,172.29,80.68,7.72,1.16,10.48,21.94,226.0,Poor
Guwahati,2019-11-19,101.7,155.67,75.16,10.07,1.13,10.58,19.53,290.0,Poor
